Date,Open,High,Low,Close,Adj Close,Volume
2011-11-17,17.812239,18.373848,17.812239,17.879295,16.517797,20946000
2011-11-18,17.896061,18.046940,17.393127,17.602682,16.262243,3243100
2011-11-21,17.602682,17.795473,16.781223,17.015926,15.720169,2823100
2011-11-22,17.015926,17.359598,16.471081,16.680637,15.410413,3565500
2011-11-23,16.512993,16.554903,16.110645,16.454317,15.201328,1266200
2011-11-25,16.387259,16.613579,16.345348,16.471081,15.216815,333500
2011-11-28,16.647108,17.032690,16.487846,16.797989,15.518827,835400
2011-11-29,16.764460,16.764460,16.512993,16.756077,15.480105,637000
2011-11-30,16.890192,17.988264,16.865046,17.468567,16.138340,679600
2011-12-01,17.560772,17.644594,17.057837,17.443420,16.115108,572500
2011-12-02,17.560772,17.979883,17.518860,17.912825,16.548771,697300
2011-12-05,17.979883,18.365465,17.937971,18.248114,16.858524,2466800
2011-12-06,18.139145,18.650461,18.113998,18.549873,17.137308,625200
2011-12-07,18.382229,18.524727,18.290026,18.440905,17.036642,188000
2011-12-08,18.206203,18.390612,18.122381,18.181057,16.796576,450800
2011-12-09,18.122381,18.424141,17.812239,18.231350,16.843042,587700
2011-12-12,17.937971,18.097235,17.812239,18.030176,16.657183,514700
2011-12-13,18.147528,18.290026,17.778709,17.862532,16.502310,666500
2011-12-14,17.669741,17.761944,17.225481,17.300922,15.983465,1255700
2011-12-15,17.585918,18.340319,17.426655,17.569153,16.231268,850400
2011-12-16,17.569153,18.021793,17.384745,17.577536,16.239014,250800
2011-12-19,17.661358,17.745180,17.401508,17.594299,16.254503,177700
2011-12-20,17.963118,18.181057,17.745180,18.021793,16.649439,381900
2011-12-21,17.912825,18.172674,17.845766,17.937971,16.572002,320400
2011-12-22,17.963118,18.315172,17.963118,18.264879,16.874020,446700
2011-12-23,18.290026,18.818106,18.130762,18.390612,16.990171,647200
2011-12-27,19.186924,19.186924,17.921207,18.147528,16.765600,528600
2011-12-28,18.248114,18.290026,17.678122,17.761944,16.409374,172700
2011-12-29,17.787092,17.963118,17.619448,17.954737,16.587492,344800
2011-12-30,17.988264,18.139145,17.678122,18.055323,16.680414,152700
2012-01-03,18.533110,19.220453,18.239731,18.642078,17.222486,1169400
2012-01-04,19.471920,19.471920,18.315172,18.893545,17.454807,469600
2012-01-05,18.809723,18.809723,18.239731,18.558256,17.145052,802200
2012-01-06,18.558256,19.136631,18.440905,18.901928,17.462545,690600
2012-01-09,18.952221,19.036043,18.843252,19.036043,17.586458,499600
2012-01-10,19.212070,20.117352,19.212070,19.974854,18.453775,1131900
2012-01-11,19.949707,20.134115,19.773680,20.075439,18.546707,271200
2012-01-12,20.201174,20.955574,19.991617,20.695724,19.119753,1208900
2012-01-13,20.561609,21.223806,20.352055,20.787930,19.204933,645200
2012-01-17,20.913664,21.064543,20.343672,20.419111,18.864206,1059100
2012-01-18,20.293379,20.955574,20.293379,20.536463,18.972614,679600
2012-01-19,20.687344,21.098072,20.611902,21.014250,19.414024,1141100
2012-01-20,20.972338,21.123219,20.905281,21.039396,19.437250,634600
2012-01-23,21.106455,21.651299,21.022633,21.357922,19.731525,584000
